stream,department,job_role,company_level,company_name,location,required_skills
UG,BCA,Web Developer,Mid,Virtusa,Delhi,"HTML, CSS, JS"
UG,BCA,QA Tester,Mid,Zoho,Pune,Manual Testing
UG,BA,Research Assistant,Mid,Hexaware,Hyderabad,Documentation
UG,BCA,Junior Software Developer,Mid,Virtusa,Chennai,"Python, Java"
UG,BCA,Junior Software Developer,Mid,Virtusa,Mumbai,"Python, Java"
UG,BSc,Lab Assistant,Mid,Birlasoft,Mumbai,Lab Techniques
UG,BSc,Research Assistant,Mid,Hexaware,Bengaluru,Data Collection
UG,BA,HR Executive,Mid,Hexaware,Chennai,Recruitment
UG,BCom,Business Analyst,Mid,Mphasis,Hyderabad,"Excel, Reporting"
UG,BA,Operations Coordinator,Mid,Zoho,Chennai,Operations
UG,BCom,Audit Assistant,Mid,Hexaware,Mumbai,Auditing
UG,BA,Operations Coordinator,Mid,Hexaware,Hyderabad,Operations
UG,BA,Content Analyst,Mid,Freshworks,Mumbai,Content Writing
UG,BSc,Lab Assistant,Mid,Birlasoft,Chennai,Lab Techniques
UG,BSc,Quality Analyst,Mid,Freshworks,Bengaluru,Basic QA
UG,BA,Operations Coordinator,Mid,Freshworks,Mumbai,Operations
UG,BCom,Operations Executive,Mid,Mphasis,Bengaluru,Business Ops
UG,BCA,System Support Executive,Mid,UST Global,Chennai,"OS, Networking"
UG,BCom,Accounts Executive,Mid,Zoho,Delhi,"Accounting, Tally"
UG,BCA,Web Developer,Mid,Birlasoft,Pune,"HTML, CSS, JS"
UG,BA,Research Assistant,Mid,Mphasis,Delhi,Documentation
UG,BA,Marketing Executive,Mid,UST Global,Pune,Digital Marketing
UG,BCom,Accounts Executive,Mid,Mphasis,Pune,"Accounting, Tally"
UG,BCom,Business Analyst,Mid,LTIMindtree,Pune,"Excel, Reporting"
UG,BA,HR Executive,Mid,Hexaware,Bengaluru,Recruitment
UG,BSc,Junior Scientist,Mid,UST Global,Hyderabad,Scientific Methods
UG,BCA,Database Assistant,Mid,LTIMindtree,Bengaluru,MySQL
UG,BA,Content Analyst,Mid,UST Global,Hyderabad,Content Writing
UG,BCom,Operations Executive,Mid,LTIMindtree,Mumbai,Business Ops
UG,BCom,Audit Assistant,Mid,Zoho,Hyderabad,Auditing
UG,BCom,Operations Executive,Mid,Freshworks,Pune,Business Ops
UG,BCA,Database Assistant,Mid,Zoho,Hyderabad,MySQL
UG,BCom,Finance Executive,Mid,UST Global,Hyderabad,Finance Basics
UG,BA,HR Executive,Mid,Birlasoft,Chennai,Recruitment
UG,BA,Operations Coordinator,Mid,Virtusa,Hyderabad,Operations
UG,BCom,Business Analyst,Mid,Zoho,Mumbai,"Excel, Reporting"
UG,BSc,Lab Assistant,Mid,Hexaware,Bengaluru,Lab Techniques
UG,BCom,Audit Assistant,Mid,Zoho,Hyderabad,Auditing
UG,BSc,Junior Scientist,Mid,UST Global,Pune,Scientific Methods
UG,BA,Research Assistant,Mid,LTIMindtree,Pune,Documentation
UG,BA,Operations Coordinator,Mid,Mphasis,Delhi,Operations
UG,BA,Research Assistant,Mid,LTIMindtree,Chennai,Documentation
UG,BA,HR Executive,Mid,Freshworks,Pune,Recruitment
UG,BA,HR Executive,Mid,Mphasis,Bengaluru,Recruitment
UG,BCA,Junior Software Developer,Mid,Virtusa,Mumbai,"Python, Java"
UG,BCom,Accounts Executive,Mid,Virtusa,Delhi,"Accounting, Tally"
UG,BCom,Operations Executive,Mid,Freshworks,Mumbai,Business Ops
UG,BCom,Operations Executive,Mid,Zoho,Mumbai,Business Ops
UG,BCom,Operations Executive,Mid,UST Global,Chennai,Business Ops
UG,BSc,Data Analyst,Mid,UST Global,Mumbai,"Excel, SQL"
UG,BA,Research Assistant,Mid,Zoho,Delhi,Documentation
UG,BSc,Junior Scientist,Mid,Birlasoft,Hyderabad,Scientific Methods
UG,BCom,Audit Assistant,Mid,UST Global,Delhi,Auditing
UG,BCA,Web Developer,Mid,Birlasoft,Hyderabad,"HTML, CSS, JS"
UG,BCom,Business Analyst,Mid,Birlasoft,Hyderabad,"Excel, Reporting"
UG,BCom,Accounts Executive,Mid,Virtusa,Hyderabad,"Accounting, Tally"
UG,BA,Content Analyst,Mid,Freshworks,Hyderabad,Content Writing
UG,BCA,Web Developer,Mid,LTIMindtree,Hyderabad,"HTML, CSS, JS"
UG,BA,Operations Coordinator,Mid,Hexaware,Bengaluru,Operations
UG,BSc,Research Assistant,Mid,Zoho,Bengaluru,Data Collection
UG,BCA,Database Assistant,Mid,Mphasis,Chennai,MySQL
UG,BSc,Data Analyst,Mid,Hexaware,Bengaluru,"Excel, SQL"
UG,BCA,Database Assistant,Mid,Freshworks,Delhi,MySQL
UG,BCom,Business Analyst,Mid,Birlasoft,Mumbai,"Excel, Reporting"
UG,BCA,QA Tester,Mid,Freshworks,Delhi,Manual Testing
UG,BCA,Web Developer,Mid,LTIMindtree,Chennai,"HTML, CSS, JS"
UG,BCA,Junior Software Developer,Mid,Birlasoft,Mumbai,"Python, Java"
UG,BSc,Research Assistant,Mid,Freshworks,Bengaluru,Data Collection
UG,BSc,Research Assistant,Mid,UST Global,Delhi,Data Collection
UG,BCA,Web Developer,Mid,Birlasoft,Chennai,"HTML, CSS, JS"
UG,BA,HR Executive,Mid,UST Global,Chennai,Recruitment
UG,BA,Operations Coordinator,Mid,Hexaware,Pune,Operations
UG,BSc,Data Analyst,Mid,Birlasoft,Delhi,"Excel, SQL"
UG,BA,HR Executive,Mid,Virtusa,Bengaluru,Recruitment
UG,BCom,Audit Assistant,Mid,Virtusa,Hyderabad,Auditing
UG,BCA,Database Assistant,Mid,Hexaware,Pune,MySQL
UG,BCom,Finance Executive,High,IBM,Bengaluru,Finance Basics
UG,BSc,Lab Assistant,High,Infosys,Hyderabad,Lab Techniques
UG,BA,Marketing Executive,High,Tech Mahindra,Bengaluru,Digital Marketing
UG,BCom,Operations Executive,High,IBM,Hyderabad,Business Ops
UG,BA,Operations Coordinator,High,Tech Mahindra,Mumbai,Operations
UG,BSc,Data Analyst,High,Tech Mahindra,Hyderabad,"Excel, SQL"
UG,BSc,Data Analyst,High,IBM,Delhi,"Excel, SQL"
UG,BCA,Database Assistant,High,TCS,Mumbai,MySQL
UG,BSc,Quality Analyst,High,IBM,Pune,Basic QA
UG,BCA,System Support Executive,High,Cognizant,Bengaluru,"OS, Networking"
UG,BCom,Finance Executive,High,Amazon,Pune,Finance Basics
UG,BCom,Finance Executive,High,IBM,Bengaluru,Finance Basics
UG,BCA,Database Assistant,High,Infosys,Chennai,MySQL
UG,BCA,Web Developer,High,HCL,Pune,"HTML, CSS, JS"
UG,BSc,Data Analyst,High,Tech Mahindra,Bengaluru,"Excel, SQL"
UG,BCom,Accounts Executive,High,Cognizant,Delhi,"Accounting, Tally"
UG,BA,HR Executive,High,Cognizant,Delhi,Recruitment
UG,BCA,Database Assistant,High,Accenture,Pune,MySQL
UG,BCA,QA Tester,High,Capgemini,Hyderabad,Manual Testing
UG,BA,Operations Coordinator,High,IBM,Chennai,Operations
UG,BA,Research Assistant,High,Cognizant,Bengaluru,Documentation
UG,BSc,Research Assistant,High,Infosys,Pune,Data Collection
UG,BCA,QA Tester,High,Wipro,Pune,Manual Testing
UG,BA,HR Executive,High,Accenture,Hyderabad,Recruitment
UG,BCom,Operations Executive,High,Amazon,Pune,Business Ops
UG,BCA,Database Assistant,High,IBM,Pune,MySQL
UG,BCA,System Support Executive,High,Wipro,Hyderabad,"OS, Networking"
UG,BA,Content Analyst,High,IBM,Pune,Content Writing
UG,BSc,Research Assistant,High,Wipro,Bengaluru,Data Collection
UG,BCA,Junior Software Developer,High,Amazon,Hyderabad,"Python, Java"
UG,BA,Operations Coordinator,High,Tech Mahindra,Delhi,Operations
UG,BSc,Lab Assistant,High,Wipro,Pune,Lab Techniques
UG,BSc,Data Analyst,High,Accenture,Delhi,"Excel, SQL"
UG,BCA,QA Tester,High,HCL,Hyderabad,Manual Testing
UG,BCA,System Support Executive,High,Wipro,Delhi,"OS, Networking"
UG,BCom,Accounts Executive,High,Wipro,Hyderabad,"Accounting, Tally"
UG,BCom,Operations Executive,High,Cognizant,Pune,Business Ops
UG,BCom,Accounts Executive,High,Cognizant,Delhi,"Accounting, Tally"
UG,BCom,Business Analyst,High,Amazon,Bengaluru,"Excel, Reporting"
UG,BCom,Operations Executive,High,Amazon,Mumbai,Business Ops
UG,BSc,Quality Analyst,High,Amazon,Bengaluru,Basic QA
UG,BCA,Web Developer,High,Infosys,Delhi,"HTML, CSS, JS"
UG,BA,Marketing Executive,High,IBM,Chennai,Digital Marketing
UG,BA,Content Analyst,High,Amazon,Bengaluru,Content Writing
UG,BCA,Junior Software Developer,High,IBM,Chennai,"Python, Java"
UG,BSc,Quality Analyst,High,HCL,Pune,Basic QA
UG,BCA,QA Tester,High,Infosys,Delhi,Manual Testing
UG,BSc,Quality Analyst,High,HCL,Mumbai,Basic QA
UG,BA,Marketing Executive,High,TCS,Chennai,Digital Marketing
UG,BSc,Quality Analyst,High,Cognizant,Hyderabad,Basic QA
UG,BSc,Research Assistant,High,Accenture,Pune,Data Collection
UG,BCom,Audit Assistant,High,Infosys,Delhi,Auditing
UG,BCom,Operations Executive,High,IBM,Delhi,Business Ops
UG,BA,Marketing Executive,High,HCL,Bengaluru,Digital Marketing
UG,BA,Marketing Executive,High,Infosys,Delhi,Digital Marketing
UG,BA,Operations Coordinator,High,Amazon,Mumbai,Operations
UG,BCA,QA Tester,High,Cognizant,Delhi,Manual Testing
UG,BCA,Web Developer,High,Infosys,Pune,"HTML, CSS, JS"
UG,BCA,Junior Software Developer,High,Accenture,Chennai,"Python, Java"
UG,BCA,Database Assistant,High,Infosys,Chennai,MySQL
UG,BA,Content Analyst,High,Wipro,Chennai,Content Writing
UG,BCom,Business Analyst,High,Infosys,Delhi,"Excel, Reporting"
UG,BSc,Quality Analyst,High,Tech Mahindra,Mumbai,Basic QA
UG,BCom,Accounts Executive,High,Amazon,Chennai,"Accounting, Tally"
UG,BA,Content Analyst,High,Amazon,Hyderabad,Content Writing
UG,BCA,Junior Software Developer,High,Capgemini,Pune,"Python, Java"
UG,BSc,Quality Analyst,High,HCL,Chennai,Basic QA
UG,BCA,QA Tester,High,Amazon,Bengaluru,Manual Testing
UG,BCom,Operations Executive,High,IBM,Delhi,Business Ops
UG,BCom,Audit Assistant,High,Tech Mahindra,Delhi,Auditing
